INCIDENT_ID,FIRST_OCCURENCE_DATE,LAST_OCCURENCE_DATE,REPORT_YEAR,REPORT_MONTH,REPORT_DAY,INCIDENT_ADDRESS,GEO_X,GEO_Y,DISTRICT_ID,PRECINCT_ID,OFFENSE_CODE,OFENSE_TYPE_ID,OFENSE_CATEGORY_ID,MJ_RELATION_TYPE,SIZE_QTY_LBS,SIZE_QTY_GRAMS,RECORD_CREATED_DATETIME,RECORD_UPDATED_DATETIME
2016446883,7/15/2016 12:00:00 AM,7/15/2016 12:00:00 AM,2016,07,15,2323 S LIPAN ST                                   ,3140148,1670815,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2016450160,7/16/2016 12:00:00 AM,7/16/2016 12:00:00 AM,2016,07,16,1350 S SHERIDAN BLVD                              ,3125828,1677225,4,421,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2016453323,7/18/2016 12:00:00 AM,7/18/2016 12:00:00 AM,2016,07,18,219 N VALLEJO ST                                  ,3136853,1687732,4,411,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2016453569,7/18/2016 12:00:00 AM,7/18/2016 12:00:00 AM,2016,07,18,4935 N YORK ST                                    ,3151866,1711453,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2016453866,7/18/2016 12:00:00 AM,7/18/2016 12:00:00 AM,2016,07,18,4305 N BRIGHTON BLVD                              ,3148956,1708556,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2016457523,7/19/2016 12:00:00 AM,7/19/2016 12:00:00 AM,2016,07,19,4765 N FEDERAL BLVD                               ,3133316,1710497,1,111,2399,THEFT - OTHER,Larceny,NON-INDUSTRY,,,,
2016458054,7/19/2016 12:00:00 AM,7/19/2016 12:00:00 AM,2016,07,20,505 N BRYANT ST                                   ,3135352,1688992,4,411,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2016464950,7/23/2016 12:00:00 AM,7/23/2016 12:00:00 AM,2016,07,23,1355 S INCA ST                                    ,3141186,1677383,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2016465294,7/23/2016 12:00:00 AM,7/23/2016 12:00:00 AM,2016,07,23,5385 E 39TH AVE                                   ,3161663,1706408,2,221,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2016467207,7/24/2016 12:00:00 AM,7/24/2016 12:00:00 AM,2016,07,24,445 N FEDERAL BLVD                                ,3133474,1688828,4,411,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2016469226,7/25/2016 12:00:00 AM,7/25/2016 12:00:00 AM,2016,07,25,6853 LEETSDALE DR                                 ,3166373,1680902,3,322,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2016469231,7/25/2016 12:00:00 AM,7/25/2016 12:00:00 AM,2016,07,25,970 S ONEIDA ST                                   ,3166714,1679991,3,322,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2016470113,7/24/2016 12:00:00 AM,7/24/2016 12:00:00 AM,2016,07,25,3996 E EVANS AVE                                  ,3157232,1672185,3,314,1205,ROBBERY - STREET,Robbery-Street-Res,NON-INDUSTRY,,,,
2016476703,7/22/2016 12:00:00 AM,7/22/2016 12:00:00 AM,2016,07,28,1075 S JASON ST                                   ,3140907,1679196,4,412,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2016478645,7/29/2016 12:00:00 AM,7/29/2016 12:00:00 AM,2016,07,29,1178 S KALAMATH ST                                ,3140643,1678536,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2016481334,7/30/2016 12:00:00 AM,7/30/2016 12:00:00 AM,2016,07,30,1346 W CEDAR AVE                                  ,3139304,1684887,4,411,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2016481475,7/29/2016 12:00:00 AM,7/30/2016 12:00:00 AM,2016,07,30,4940 E 39TH AVE                                   ,3160181,1706430,2,221,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
201648404,1/23/2016 12:00:00 AM,1/23/2016 12:00:00 AM,2016,01,23,1451 24TH ST                                      ,3143854,1701495,6,612,2204,BURGLARY - RESIDENCE NO FORCE,Burglary,NON-INDUSTRY,,,,
2016485312,7/31/2016 12:00:00 AM,8/1/2016 12:00:00 AM,2016,08,01,3481 S FENTON ST                                  ,3123917,1663364,4,423,2305,THEFT - ITEMS FROM VEHICLE,Theft from Motor Vehicle,NON-INDUSTRY,,,,
2016487624,8/2/2016 12:00:00 AM,8/2/2016 12:00:00 AM,2016,08,02,2042 S BANNOCK ST                                 ,3143656,1672758,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2016489671,8/2/2016 12:00:00 AM,8/2/2016 12:00:00 AM,2016,08,02,1355 S INCA ST                                    ,3141186,1677383,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2016489864,8/3/2016 12:00:00 AM,1/1/1900 12:00:00 AM,2016,08,03,5110 N RACE ST                                    ,3150881,1712463,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2016489909,8/3/2016 12:00:00 AM,8/3/2016 12:00:00 AM,2016,08,03,4690 N BRIGHTON BLVD                              ,3149975,1710084,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2016492297,8/4/2016 12:00:00 AM,8/4/2016 12:00:00 AM,2016,08,04,2191 S JASON ST                                   ,3140840,1671793,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2016492570,8/4/2016 12:00:00 AM,8/4/2016 12:00:00 AM,2016,08,04,2255 S KALAMATH ST                                ,3140478,1671429,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2016492711,8/4/2016 12:00:00 AM,8/4/2016 12:00:00 AM,2016,08,04,5010 N PARIS ST                                   ,3183108,1712896,5,511,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2016494768,8/5/2016 12:00:00 AM,8/5/2016 12:00:00 AM,2016,08,05,835 E 50TH AVE                                    ,3147226,1712486,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2016495157,8/5/2016 12:00:00 AM,8/5/2016 12:00:00 AM,2016,08,05,4773 N FOX ST                                     ,3142062,1710572,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2016496274,8/5/2016 12:00:00 AM,8/5/2016 12:00:00 AM,2016,08,05,2101 15TH ST                                      ,3138734,1700098,6,612,1205,ROBBERY - STREET,Robbery-Street-Res,NON-INDUSTRY,,,,
2016497627,8/6/2016 12:00:00 AM,8/6/2016 12:00:00 AM,2016,08,06,5702 E COLFAX AVE                                 ,3162682,1694930,2,222,2205,BURGLARY - BUSINESS NO FORCE,Burglary,INDUSTRY,,,,
20165003234,8/14/2016 12:00:00 AM,8/15/2016 12:00:00 AM,2016,08,15,2777 S COLORADO BLVD                              ,3157354,1667895,3,314,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
20165003234,8/14/2016 12:00:00 AM,8/15/2016 12:00:00 AM,2016,08,15,2777 S COLORADO BLVD                              ,3157354,1667895,3,314,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,INDUSTRY,,,,
2016501289,8/8/2016 12:00:00 AM,8/8/2016 12:00:00 AM,2016,08,08,970 S ONEIDA ST                                   ,3166714,1679991,3,322,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2016501351,8/8/2016 12:00:00 AM,8/8/2016 12:00:00 AM,2016,08,08,2895 W 8TH AVE                                    ,3134093,1690994,1,122,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2016501432,8/8/2016 12:00:00 AM,8/8/2016 12:00:00 AM,2016,08,08,4305 N BRIGHTON BLVD                              ,3148956,1708556,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2016503576,8/9/2016 12:00:00 AM,1/1/1900 12:00:00 AM,2016,08,09,755 S FEDERAL BLVD                                ,3133515,1681258,4,412,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2016505724,8/10/2016 12:00:00 AM,8/10/2016 12:00:00 AM,2016,08,10,2121 E 44TH AVE                                   ,3151315,1708666,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2016505750,8/10/2016 12:00:00 AM,8/10/2016 12:00:00 AM,2016,08,10,4773 N FOX ST                                     ,3142062,1710572,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2016505830,8/10/2016 12:00:00 AM,8/10/2016 12:00:00 AM,2016,08,10,2777 S COLORADO BLVD                              ,3157354,1667895,3,314,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2016505894,8/10/2016 12:00:00 AM,8/10/2016 12:00:00 AM,2016,08,10,4501 N ADAMS ST                                   ,3154888,1709132,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2016506158,8/9/2016 12:00:00 AM,8/10/2016 12:00:00 AM,2016,08,10,3925 N ONEIDA ST                                  ,3166405,1706487,2,221,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2016513172,8/13/2016 12:00:00 AM,8/13/2016 12:00:00 AM,2016,08,13,1075 S JASON ST                                   ,3140907,1679196,4,412,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2016515474,8/14/2016 12:00:00 AM,8/14/2016 12:00:00 AM,2016,08,14,4700 N KINGSTON ST                                ,3180286,1710621,5,511,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2016515886,8/14/2016 12:00:00 AM,8/14/2016 12:00:00 AM,2016,08,14,155 S PECOS ST                                    ,3138861,1685187,4,411,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2016518440,8/15/2016 12:00:00 AM,1/1/1900 12:00:00 AM,2016,08,15,5885 E EVANS AVE                                  ,3163373,1672717,3,322,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,INDUSTRY,,,,
2016519096,8/13/2016 12:00:00 AM,8/15/2016 12:00:00 AM,2016,08,15,4228 N YORK ST                                    ,3152105,1707908,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2016519150,8/15/2016 12:00:00 AM,8/15/2016 12:00:00 AM,2016,08,15,8151 E COLFAX AVE                                 ,3170685,1695142,2,223,2308,THEFT - FROM BLDG,Larceny,INDUSTRY,,,,
2016520005,8/16/2016 12:00:00 AM,8/16/2016 12:00:00 AM,2016,08,16,1075 S JASON ST                                   ,3140907,1679196,4,412,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2016522530,8/17/2016 12:00:00 AM,8/17/2016 12:00:00 AM,2016,08,17,4875 N VASQUEZ BLVD                               ,3155588,1711556,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2016524713,8/18/2016 12:00:00 AM,8/18/2016 12:00:00 AM,2016,08,18,4975 N VASQUEZ BLVD                               ,3155551,1711955,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2016524842,8/18/2016 12:00:00 AM,8/18/2016 12:00:00 AM,2016,08,18,4773 N FOX ST                                     ,3142062,1710572,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2016527465,8/19/2016 12:00:00 AM,8/19/2016 12:00:00 AM,2016,08,19,1100 N YUMA CT                                    ,3136556,1692610,1,123,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2016534408,8/22/2016 12:00:00 AM,8/22/2016 12:00:00 AM,2016,08,22,2863 LARIMER ST                                   ,3145609,1702627,2,211,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2016537093,8/9/2016 12:00:00 AM,1/1/1900 12:00:00 AM,2016,08,23,445 N FEDERAL BLVD                                ,3133474,1688828,4,411,2399,THEFT - OTHER,Larceny,INDUSTRY,,,,
2016539098,8/24/2016 12:00:00 AM,8/24/2016 12:00:00 AM,2016,08,24,4773 N FOX ST                                     ,3142062,1710572,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2016539463,8/24/2016 12:00:00 AM,8/24/2016 12:00:00 AM,2016,08,24,990 W 6TH AVE                                     ,3140766,1689518,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2016541563,8/25/2016 12:00:00 AM,8/25/2016 12:00:00 AM,2016,08,25,2251 S BROADWAY ST                                ,3144110,1671448,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2016542332,8/25/2016 12:00:00 AM,8/25/2016 12:00:00 AM,2016,08,25,1995 S BROADWAY ST                                ,3144121,1673149,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2016542853,8/25/2016 12:00:00 AM,8/25/2016 12:00:00 AM,2016,08,25,1710 N XENIA ST                                   ,3172804,1696513,2,223,2204,BURGLARY - RESIDENCE NO FORCE,Burglary,NON-INDUSTRY,,,,
2016549754,8/28/2016 12:00:00 AM,8/28/2016 12:00:00 AM,2016,08,28,3954 N WILLIAMS ST                                ,3150221,1706661,2,211,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
201655300,1/26/2016 12:00:00 AM,1/26/2016 12:00:00 AM,2016,01,26,4801 W COLFAX AVE                                 ,3126822,1694938,1,121,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2016553416,8/30/2016 12:00:00 AM,8/30/2016 12:00:00 AM,2016,08,30,5926 E COLFAX AVE                                 ,3163489,1694951,2,222,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2016553502,8/30/2016 12:00:00 AM,8/30/2016 12:00:00 AM,2016,08,30,330 S DAYTON ST                                   ,3175842,1683494,3,321,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
201655474,1/26/2016 12:00:00 AM,1/26/2016 12:00:00 AM,2016,01,26,6302 E COLFAX AVE                                 ,3164607,1694932,2,222,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2016564626,9/3/2016 12:00:00 AM,1/1/1900 12:00:00 AM,2016,09,03,3887 N STEELE ST                                  ,3153496,1705991,2,212,1202,ROBBERY - BUSINESS,Robbery-Business,INDUSTRY,,,,
2016568628,9/4/2016 12:00:00 AM,9/5/2016 12:00:00 AM,2016,09,05,1626 S SHERIDAN BLVD                              ,3125844,1675522,4,421,2204,BURGLARY - RESIDENCE NO FORCE,Burglary,NON-INDUSTRY,,,,
2016571223,9/5/2016 12:00:00 AM,9/5/2016 12:00:00 AM,2016,09,06,5231 N MONROE ST                                  ,3155803,1714030,2,212,2205,BURGLARY - BUSINESS NO FORCE,Burglary,INDUSTRY,,,,
2016575378,9/8/2016 12:00:00 AM,9/8/2016 12:00:00 AM,2016,09,08,505 N BRYANT ST                                   ,3135352,1688992,4,411,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2016580819,9/10/2016 12:00:00 AM,9/10/2016 12:00:00 AM,2016,09,10,2724 N CLAYTON ST                                 ,3153364,1700796,2,213,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,NON-INDUSTRY,,,,
2016585447,9/12/2016 12:00:00 AM,9/12/2016 12:00:00 AM,2016,09,12,4935 N YORK ST                                    ,3151866,1711453,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2016589466,9/14/2016 12:00:00 AM,9/14/2016 12:00:00 AM,2016,09,14,399 S HARRISON ST                                 ,3157075,1683778,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2016590245,9/14/2016 12:00:00 AM,9/14/2016 12:00:00 AM,2016,09,14,E 1ST AVE / N BROADWAY ST                         ,3144170,1686948,3,311,1205,ROBBERY - STREET,Robbery-Street-Res,NON-INDUSTRY,,,,
2016596160,9/17/2016 12:00:00 AM,9/17/2016 12:00:00 AM,2016,09,17,399 S HARRISON ST                                 ,3157075,1683778,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2016599721,9/18/2016 12:00:00 AM,1/1/1900 12:00:00 AM,2016,09,19,800 BLOCK S MONACO ST                             ,3165338,1681156,3,322,1205,ROBBERY - STREET,Robbery-Street-Res,NON-INDUSTRY,,,,
20166002989,3/28/2016 12:00:00 AM,3/28/2016 12:00:00 AM,2016,03,29,4800 N NOME ST                                    ,3181976,1711226,5,511,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,INDUSTRY,,,,
20166003908,4/24/2016 12:00:00 AM,4/24/2016 12:00:00 AM,2016,04,25,4800 N NOME ST                                    ,3181976,1711226,5,511,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,INDUSTRY,,,,
20166004916,5/24/2016 12:00:00 AM,5/24/2016 12:00:00 AM,2016,05,24,2001 S BROADWAY ST                                ,3144120,1673026,3,313,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,INDUSTRY,,,,
20166007704,8/6/2016 12:00:00 AM,8/6/2016 12:00:00 AM,2016,08,07,24200 E 78TH AVE                                  ,3222676,1730599,7,759,2305,THEFT - ITEMS FROM VEHICLE,Theft from Motor Vehicle,NON-INDUSTRY,,,,
2016601396,9/19/2016 12:00:00 AM,9/19/2016 12:00:00 AM,2016,09,19,5569 N JERICHO CT                                 ,3210938,1716217,5,523,1208,ROBBERY - RESIDENCE,Robbery-Street-Res,NON-INDUSTRY,,,,
2016603620,9/18/2016 12:00:00 AM,9/18/2016 12:00:00 AM,2016,09,20,2863 LARIMER ST                                   ,3145609,1702627,2,211,2503,FORGERY - COUNTERFEIT OF OBJ,All Other Crimes,INDUSTRY,,,,
2016605270,9/21/2016 12:00:00 AM,9/21/2016 12:00:00 AM,2016,09,21,5101 E COLFAX AVE                                 ,3160761,1695051,2,222,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2016605606,9/21/2016 12:00:00 AM,1/1/1900 12:00:00 AM,2016,09,21,3000 BLOCK N FIFE CT                              ,3135478,1702472,1,113,1212,ROBBERY - CAR JACKING,Robbery-Street-Res,NON-INDUSTRY,,,,
2016606162,9/21/2016 12:00:00 AM,1/1/1900 12:00:00 AM,2016,09,21,2675 W 38TH AVE                                   ,3134819,1705508,1,111,3560,DRUG - MARIJUANA SELL,Drug Offenses,INDUSTRY,,,,
2016606308,9/21/2016 12:00:00 AM,1/1/1900 12:00:00 AM,2016,09,21,4975 N VASQUEZ BLVD                               ,3155551,1711955,2,212,3560,DRUG - MARIJUANA SELL,Drug Offenses,INDUSTRY,,,,
2016608985,9/9/2016 12:00:00 AM,9/9/2016 12:00:00 AM,2016,09,22,1798 W MISSISSIPPI AVE                            ,3138325,1678939,4,422,2399,THEFT - OTHER,Larceny,INDUSTRY,,,,
2016611035,9/19/2016 12:00:00 AM,9/19/2016 12:00:00 AM,2016,09,23,1178 S KALAMATH ST                                ,3140643,1678536,4,422,2399,THEFT - OTHER,Larceny,INDUSTRY,,,,
2016614701,9/25/2016 12:00:00 AM,1/1/1900 12:00:00 AM,2016,09,25,1568 S FEDERAL BLVD                               ,3133861,1675958,4,422,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,INDUSTRY,,,,
2016616641,9/26/2016 12:00:00 AM,9/26/2016 12:00:00 AM,2016,09,26,7289 E HAMPDEN AVE                                ,3167907,1663479,3,323,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
201661867,1/29/2016 12:00:00 AM,1/29/2016 12:00:00 AM,2016,01,29,1861 S JACKSON ST                                 ,3156636,1674038,3,314,2204,BURGLARY - RESIDENCE NO FORCE,Burglary,NON-INDUSTRY,,,,
2016619671,9/26/2016 12:00:00 AM,1/1/1900 12:00:00 AM,2016,09,27,577 S JASON ST                                    ,3140880,1682492,4,412,2399,THEFT - OTHER,Larceny,INDUSTRY,,,,
2016621620,9/28/2016 12:00:00 AM,9/28/2016 12:00:00 AM,2016,09,28,1885 W DARTMOUTH AVE                              ,3138182,1666392,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2016623996,9/29/2016 12:00:00 AM,9/29/2016 12:00:00 AM,2016,09,29,2342 N OGDEN ST                                   ,3147833,1699054,2,211,2204,BURGLARY - RESIDENCE NO FORCE,Burglary,NON-INDUSTRY,,,,
2016624261,9/29/2016 12:00:00 AM,9/29/2016 12:00:00 AM,2016,09,29,4495 N WASHINGTON ST                              ,3146216,1708700,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2016625277,9/29/2016 12:00:00 AM,1/1/1900 12:00:00 AM,2016,09,29,N MARIPOSA ST / W 37TH AVE                        ,3139720,1705026,1,113,2305,THEFT - ITEMS FROM VEHICLE,Theft from Motor Vehicle,INDUSTRY,,,,
2016630926,10/2/2016 12:00:00 AM,10/2/2016 12:00:00 AM,2016,10,02,1115 S BANNOCK ST                                 ,3143433,1678882,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2016635813,10/4/2016 12:00:00 AM,1/1/1900 12:00:00 AM,2016,10,04,2154 S JASON ST                                   ,3140991,1672049,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2016638187,10/4/2016 12:00:00 AM,10/4/2016 12:00:00 AM,2016,10,05,3845 N HIGH ST                                    ,3150382,1706137,2,211,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,NON-INDUSTRY,,,,
2016639543,10/5/2016 12:00:00 AM,10/5/2016 12:00:00 AM,2016,10,05,1454 N SYRACUSE ST                                ,3169185,1694813,2,223,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,NON-INDUSTRY,,,,
2016644670,10/8/2016 12:00:00 AM,10/8/2016 12:00:00 AM,2016,10,08,1885 W DARTMOUTH AVE                              ,3138182,1666392,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2016646481,10/9/2016 12:00:00 AM,1/1/1900 12:00:00 AM,2016,10,09,2830 N HIGH ST                                    ,3150589,1701287,2,211,1315,AGGRAVATED ASSAULT,Agg ASLT-Firearm,NON-INDUSTRY,,,,
2016646481,10/9/2016 12:00:00 AM,1/1/1900 12:00:00 AM,2016,10,09,2830 N HIGH ST                                    ,3150589,1701287,2,211,3563,DRUG - MARIJUANA CULTIVATION,Drug Offenses,NON-INDUSTRY,,,,
2016646481,10/9/2016 12:00:00 AM,1/1/1900 12:00:00 AM,2016,10,09,2830 N HIGH ST                                    ,3150589,1701287,2,211,912,HOMICIDE - OTHER,Murder,NON-INDUSTRY,,,,
2016646755,10/9/2016 12:00:00 AM,10/9/2016 12:00:00 AM,2016,10,09,3210 W LAYTON AVE                                 ,3132869,1654413,4,423,1208,ROBBERY - RESIDENCE,Robbery-Street-Res,NON-INDUSTRY,,,,
201664689,1/30/2016 12:00:00 AM,1/30/2016 12:00:00 AM,2016,01,30,1800 S BROADWAY ST                                ,3144343,1674371,3,313,2305,THEFT - ITEMS FROM VEHICLE,Theft from Motor Vehicle,NON-INDUSTRY,,,,
2016648048,10/8/2016 12:00:00 AM,10/9/2016 12:00:00 AM,2016,10,09,324 S LEYDEN ST                                   ,3164614,1684229,3,322,2399,THEFT - OTHER,Larceny,NON-INDUSTRY,,,,
2016664449,10/17/2016 12:00:00 AM,10/17/2016 12:00:00 AM,2016,10,17,2621 S FEDERAL BLVD                               ,3133587,1669407,4,421,1315,AGGRAVATED ASSAULT,Agg ASLT-Firearm,NON-INDUSTRY,,,,
2016666072,10/17/2016 12:00:00 AM,10/17/2016 12:00:00 AM,2016,10,17,5000 E 41ST AVE                                   ,3160305,1706930,2,221,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
201666719,2/1/2016 12:00:00 AM,2/1/2016 12:00:00 AM,2016,02,01,5050 N YORK ST                                    ,3152054,1712498,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2016669500,10/19/2016 12:00:00 AM,10/19/2016 12:00:00 AM,2016,10,19,1301 N MARION ST                                  ,3148501,1693749,6,622,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2016678007,10/22/2016 12:00:00 AM,10/22/2016 12:00:00 AM,2016,10,22,5110 N RACE ST                                    ,3150881,1712463,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2016678496,10/22/2016 12:00:00 AM,10/23/2016 12:00:00 AM,2016,10,23,1133 N BANNOCK ST                                 ,3143321,1692796,6,611,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2016688150,10/13/2016 12:00:00 AM,10/24/2016 12:00:00 AM,2016,10,27,1135 S JASON ST                                   ,3140880,1678789,4,422,2399,THEFT - OTHER,Larceny,INDUSTRY,,,,
